start_station_id,start_station_lat,start_station_lon
31064,38.834108,-77.087323
31707,38.889935,-76.93723
31806,38.844711,-76.987823
31068,38.856319,-77.11153
31076,38.839912,-77.087083
31096,38.86612,-77.08787
31058,38.860789,-77.09586
31062,38.854691,-77.100555
31705,38.894,-76.947974
32039,38.999634,-77.109647
32022,39.000578,-77.00149
31081,38.804378,-77.060866
32032,39.076331,-77.141378
32030,39.102099,-77.200322
32038,39.110314,-77.182669
32041,39.103091,-77.196442
32004,39.096312,-77.192672
32044,39.085394,-77.145803
32015,39.120045,-77.156985
32020,39.107709,-77.152072
32045,39.119765,-77.166093
32047,39.084379,-77.146866
32018,39.123513,-77.15741
32016,39.099376,-77.188014
32009,39.094772,-77.145213
32031,39.094103,-77.132954
32023,39.095661,-77.159048
32033,39.102212,-77.177091
32037,39.114688,-77.171487
32017,39.083673,-77.149162
32005,39.093783,-77.202501
32042,39.097636,-77.196636
31000,38.858971,-77.05323
31916,38.829545,-77.047844
31913,38.82005823,-77.06282079
31248,38.888767,-77.02858
31284,38.893511,-77.041544
31909,38.843422,-77.064016
31089,38.890612,-77.084801
31073,38.873219,-77.082104
31289,38.890544,-77.049379
31314,38.903295,-77.065884
31288,38.890493,-77.017253
31260,38.896104,-77.049882
31908,38.828437,-77.086031
31906,38.812711,-77.061715
31232,38.89729557,-77.02218533
31123,38.925284,-77.032375
31912,38.841291,-77.063093
31263,38.9024,-77.02622
31098,38.80704,-77.059817
31097,38.812718,-77.044097
31641,38.894972,-77.003135
31290,38.888097,-77.038325
31059,38.84736,-77.095431
31904,38.884859,-77.155988
31048,38.805767,-77.06072
31619,38.890461,-76.988355
31291,38.90268,-77.035737
31640,38.896134,-76.9929
31049,38.883669,-77.113905
31915,38.818748,-77.047783
31285,38.909394,-77.048728
31287,38.884377,-77.025791
31039,38.880012,-77.107854
31099,38.813485,-77.049468
31092,38.896456,-77.104562
31903,38.799267,-77.0447
31902,38.876528,-77.12712
31712,38.894474,-76.974828
31281,38.90864,-77.02277
31643,38.884916,-77.005965
31910,38.822738,-77.049265
31122,38.928893,-77.03625
31283,38.903658,-77.031737
31282,38.912652,-77.036278
31403,38.95647212,-77.01804399
32053,38.999378,-77.097882
31030,38.89593,-77.089006
31901,38.884829,-77.127671
32051,38.994113,-77.076986
31519,38.908643,-77.012365
31907,38.798133,-77.0487
31914,38.797557,-77.053766
32003,38.983838,-77.09221
31900,38.898301,-77.118009
31124,38.928552,-77.032224
31286,38.90843,-77.02714
31316,38.946182,-77.08059
31642,38.903598,-77.01397
31318,38.947156,-77.065115
31317,38.958267,-77.084636
31411,38.961339,-77.027855
32036,38.997033,-77.025608
31905,38.880992,-77.135271
32055,38.979875,-77.093522
32054,38.999679,-77.051168
31811,38.831516,-77.008133
31518,38.915604,-76.983683
32001,38.985404,-77.023082
32056,38.995681,-77.038721
31708,38.896544,-76.96012
32043,38.997445,-77.023894
31520,38.91263,-76.971923
31709,38.883626,-76.957541
31319,38.949813,-77.080217
31713,38.897407,-76.925907
31812,38.870695,-76.982359
32052,39.105295,-77.194774
