start_station_id,start_station_lat,start_station_lon
406,41.83127424,-87.60879919
407,41.82302,-87.62657
408,41.81763809,-87.64356503
409,41.81620768,-87.63481935
410,41.81665889,-87.61941246
411,41.80813,-87.64562
412,41.80931771,-87.63344929
413,41.81409271,-87.59700515
414,41.870257,-87.639474
415,41.80229465,-87.61805358
416,41.805772,-87.592464
417,41.802406,-87.586924
418,41.79933626,-87.60095811
419,41.79949429,-87.5864499
420,41.79430062,-87.60144977
421,41.79342946,-87.61585326
422,41.79156801,-87.60785218
423,41.791478,-87.599861
424,41.79172821,-87.58394501
425,41.78794281,-87.58831517
426,41.78509715,-87.60107276
427,41.78059901,-87.60611239
428,41.78040565,-87.59141599
429,41.77372,-87.60563
430,41.78008,-87.61594
431,41.78414,-87.61331
432,42.00907,-87.67371
433,41.8736,-87.70487
434,41.86650148,-87.68469707
435,41.86649278,-87.70649618
436,41.866624,-87.694521
437,41.86148,-87.693374
438,41.85420431,-87.71540584
439,41.85353363,-87.70507303
440,41.84988195,-87.71700039
441,41.84819094,-87.70541375
442,41.84910969,-87.69513981
443,41.84456685,-87.71591031
444,41.84447501,-87.70201301
445,41.84404003,-87.69529592
446,41.84151771,-87.68513144
447,42.00797,-87.6655
448,42.00455,-87.68067
449,42.00445,-87.6724
450,42.00201,-87.68973
451,42.00104378,-87.66119824
452,41.99416,-87.68944
453,41.99925182,-87.67137734
454,41.99477969,-87.66028453
455,41.99024,-87.69337
456,41.99118,-87.68359
457,41.99089375,-87.6695834
458,41.98974251,-87.66014062
459,41.9840367,-87.65231047
460,41.983593,-87.669154
461,41.98404461,-87.66027383
462,41.97977022,-87.67581473
463,41.97799665,-87.6680471
464,41.9756148,-87.67945904
465,41.9716,-87.650154
466,42.01213,-87.68291
467,42.00859,-87.69049
468,41.98366471,-87.69642256
469,41.98039423,-87.71611496
470,41.97567,-87.70926
471,41.97563273,-87.70141944
472,41.9749113,-87.69250256
474,41.96835449,-87.71183067
475,41.96871107,-87.69616957
476,41.96669,-87.70805
477,41.96632,-87.70108
478,41.96590014,-87.69363849
479,41.96115408,-87.71656907
480,41.961041,-87.705866
481,41.961068,-87.695439
482,41.96152593,-87.69116504
483,41.953393,-87.732002
484,41.95400484,-87.71912818
485,41.95358618,-87.7093108
486,41.95434085,-87.68607962
487,41.95216219,-87.69805111
488,41.94563644,-87.72773681
489,41.94678185,-87.71642152
490,41.94524357,-87.7066499
491,41.94663583,-87.69461476
492,41.94702904,-87.68336721
493,41.94302616,-87.68739454
494,41.9824,-87.70892
495,41.96110802,-87.7289701
496,41.93944839,-87.72355383
497,41.939398,-87.711561
498,41.93842879,-87.69800776
499,41.93058537,-87.72377736
500,41.93533728,-87.71688929
501,41.93190197,-87.70119513
502,41.926618,-87.697899
503,41.92439882,-87.71544104
504,41.92463247,-87.68930701
505,41.92409085,-87.67646007
506,41.91718375,-87.71035665
507,41.91751339,-87.70180896
508,41.90965688,-87.71663195
509,41.9097693,-87.70528049
510,41.90270659,-87.70921957
511,41.91402671,-87.70512646
514,42.01928,-87.68452
515,42.01916,-87.67357
517,42.01596,-87.675
518,41.8855,-87.71687
519,42.01698,-87.67772
520,42.01596,-87.66857
522,42.01954,-87.66956
523,42.02102,-87.66509
524,41.89489,-87.7747
525,42.0127,-87.66606
526,42.01234,-87.68824
527,42.0189,-87.69005
528,41.88541,-87.72649
529,41.886841,-87.745261
530,41.88783,-87.75553
531,41.88766,-87.76547
532,41.887919,-87.774446
533,41.875679,-87.71547
534,41.88083,-87.72628
535,41.87432,-87.7257
536,41.885928,-87.73541
537,41.880708,-87.741018
538,41.87213,-87.74662
539,41.87761,-87.74541
540,41.88021,-87.75534
541,41.87299,-87.7645
542,41.88012,-87.76324
543,41.87581,-87.75529
544,41.87998,-87.77326
545,41.87792,-87.73574
546,41.823192,-87.676597
547,41.823465,-87.665577
548,41.82361,-87.65093
549,41.813996,-87.666589
550,41.89496,-87.7649
551,41.80823,-87.67718
552,41.80887,-87.66454
553,41.80839,-87.65653
554,41.80091,-87.67468
555,41.80302,-87.6647
556,41.79966,-87.6572
557,41.79459,-87.67425
558,41.79282,-87.66443
559,41.79469,-87.65495
560,41.78683,-87.66621
561,41.78368,-87.6741
562,41.78319,-87.65437
563,41.77937,-87.66484
564,41.77539,-87.65431
565,41.77407,-87.66381
566,41.76873,-87.66407
567,41.76894,-87.65293
568,41.76346,-87.6373
569,41.75916,-87.595751
570,41.75831,-87.60668
571,41.75836,-87.61414
572,41.75697,-87.62462
573,41.75079,-87.62442
574,41.75095,-87.61378
575,41.753174,-87.605026
576,41.75129,-87.59755
577,41.75117,-87.58534
578,41.751802,-87.574845
579,41.75182,-87.565211
580,41.751731,-87.552812
581,41.744607,-87.551201
582,41.74633,-87.56472
583,41.74656,-87.58601
584,41.74412,-87.59903
585,41.744053,-87.604786
586,41.74312,-87.6148
587,41.74332,-87.62285
588,41.743921,-87.575225
589,41.954468,-87.749594
590,41.95373,-87.74057
591,41.94882,-87.74002
592,41.96063,-87.74536
593,41.78754,-87.64487
594,41.805661,-87.683392
595,41.73665,-87.62263
596,42.04821,-87.68349
597,42.03256,-87.6791
598,42.02578,-87.68411
599,42.03974,-87.69941
600,42.04831,-87.69822
601,42.0636,-87.69873
602,42.064,-87.68596
603,42.050491,-87.677821
604,42.05824,-87.67743
605,42.05294,-87.67345
606,41.89407,-87.80037
607,41.89817,-87.78306
608,41.89049,-87.77684
609,41.88891,-87.80026
610,41.88681,-87.80287
611,41.88692,-87.7939
612,41.88808,-87.78524
613,41.87984,-87.80224
614,41.88011,-87.78925
615,41.87981,-87.77943
616,41.87299,-87.79394
617,41.87131,-87.78894
618,41.8707,-87.7788
619,41.924361,-87.727752
620,41.898203,-87.637536
